epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
35,37,0.0005767318652942777,0.0003058526199311018,1.0,3498.0,3498.0,38.0,0.0029395006131380796,0.0011794955935329199,1.0,184.0,184.0,38.0,0.014819585718214512,0.017013436183333397,1.0,56.0,56.0,29.0,0.0020850040018558502,0.002432202221825719,1.0,1057.0,1057.0,38.0,0.0011568828485906124,0.0011662194738164544,1.0,8410.3466796875,0.420517333984375
36,37,0.0006039068684913218,0.0005000911187380552,1.0,3498.0,3498.0,38.0,0.0031610492151230574,0.003233660478144884,1.0,184.0,184.0,38.0,0.011565957218408585,0.015138952992856503,1.0,56.0,56.0,30.0,0.002009152201935649,0.0030032682698220015,1.0,1057.0,1057.0,38.0,0.0011316401651129127,0.001139826257713139,1.0,8409.716796875,0.42048583984375004
37,37,0.0004874711739830673,0.00046774360816925764,1.0,3498.0,3498.0,38.0,0.0025599957443773746,0.0029462575912475586,1.0,184.0,184.0,38.0,0.00843399204313755,0.00723797082901001,1.0,56.0,56.0,28.0,0.001352000399492681,0.0016544657992199063,1.0,1057.0,1057.0,38.0,0.0008438916993327439,0.0008503819117322564,1.0,8409.0849609375,0.42045424804687503
38,37,0.00045790988951921463,0.0004895080346614122,1.0,3498.0,3498.0,38.0,0.0024497825652360916,0.0029342942871153355,1.0,184.0,184.0,38.0,0.007463766261935234,0.012141712009906769,1.0,56.0,56.0,31.0,0.0012822182616218925,0.0015038583660498261,1.0,1057.0,1057.0,38.0,0.0007959142094478011,0.0007978737121447921,1.0,8408.4501953125,0.420422509765625
39,37,0.0004198684764560312,0.00042843251139856875,1.0,3498.0,3498.0,38.0,0.002457381458953023,0.003313901834189892,1.0,184.0,184.0,37.0,0.015709903091192245,0.04607304185628891,1.0,56.0,56.0,32.0,0.00268314266577363,0.00832983199506998,1.0,1057.0,1057.0,38.0,0.001674713916145265,0.0011755358427762985,1.0,8407.8193359375,0.42039096679687504
40,37,0.0005586423212662339,0.0007273091468960047,1.0,3498.0,3498.0,38.0,0.003111510304734111,0.003959434572607279,1.0,184.0,184.0,38.0,0.005286628846079111,0.008542995899915695,1.0,56.0,56.0,29.0,0.0008612113306298852,0.0008231396204791963,1.0,1057.0,1057.0,38.0,0.000786054355558008,0.0007785193156450987,1.0,8407.1875,0.42035937500000004
41,37,0.0005471233162097633,0.0004977855714969337,1.0,3498.0,3498.0,38.0,0.003240652149543166,0.0025318549014627934,1.0,184.0,184.0,38.0,0.006242809351533651,0.0062555368058383465,1.0,56.0,56.0,28.0,0.0009468495845794678,0.0010406587971374393,1.0,1057.0,1057.0,38.0,0.0008072226191870868,0.0008051167242228985,1.0,8406.5576171875,0.420327880859375
42,37,0.0004975440097041428,0.0003618014161475003,1.0,3498.0,3498.0,38.0,0.002882529515773058,0.0017394453752785921,1.0,184.0,184.0,38.0,0.005499784369021654,0.005449056159704924,1.0,56.0,56.0,30.0,0.0011156239779666066,0.0011110359337180853,1.0,1057.0,1057.0,38.0,0.0007817195728421211,0.0007837323937565088,1.0,8405.9228515625,0.42029614257812503
43,37,0.0004652459465432912,0.00041562202386558056,1.0,3498.0,3498.0,38.0,0.0023209257051348686,0.002418533666059375,1.0,184.0,184.0,37.0,0.0052396394312381744,0.004663016647100449,1.0,56.0,56.0,29.0,0.0011785811511799693,0.0011404941324144602,1.0,1057.0,1057.0,38.0,0.0007594411144964397,0.0007494599558413029,1.0,8405.291015625,0.42026455078125
44,37,0.0005542071303352714,0.00041139376116916537,1.0,3498.0,3498.0,38.0,0.002667734632268548,0.0020525907166302204,1.0,184.0,184.0,38.0,0.007811026647686958,0.009771537035703659,1.0,56.0,56.0,27.0,0.001217433949932456,0.0011558914557099342,1.0,1057.0,1057.0,38.0,0.0008617634302936494,0.0008662617183290422,1.0,8404.6591796875,0.420232958984375
