epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
35,37,0.0005838986253365874,0.0005418380605988204,1.0,3498.0,3498.0,38.0,0.0040829903446137905,0.002768414095044136,1.0,184.0,184.0,38.0,0.006249608471989632,0.006040752865374088,1.0,56.0,56.0,26.0,0.0013799892039969563,0.0012367918388918042,1.0,1057.0,1057.0,38.0,0.0009734199848026037,0.0009598277392797172,1.0,8410.3427734375,0.420517138671875
36,37,0.0005233820993453264,0.0005932410713285208,1.0,3498.0,3498.0,38.0,0.002801503986120224,0.003393647028133273,1.0,184.0,184.0,38.0,0.007413697894662619,0.009751447476446629,1.0,56.0,56.0,30.0,0.00157818547450006,0.0013748047640547156,1.0,1057.0,1057.0,38.0,0.0009235645993612707,0.0009237907361239195,1.0,8409.7109375,0.420485546875
37,37,0.0005209603114053607,0.0005360777722671628,1.0,3498.0,3498.0,38.0,0.003308000275865197,0.0038778786547482014,1.0,184.0,184.0,38.0,0.014750960282981396,0.008190196007490158,1.0,56.0,56.0,32.0,0.0017627093475311995,0.0009958927985280752,1.0,1057.0,1057.0,38.0,0.0010567258577793837,0.001067826640792191,1.0,8409.0791015625,0.420453955078125
38,37,0.0004753553948830813,0.00041187743772752583,1.0,3498.0,3498.0,38.0,0.002558712614700198,0.0019487976096570492,1.0,184.0,184.0,38.0,0.009286594577133656,0.006805591285228729,1.0,56.0,56.0,26.0,0.0012757101794704795,0.0014174393145367503,1.0,1057.0,1057.0,38.0,0.0008285112562589347,0.0008346342365257442,1.0,8408.4462890625,0.420422314453125
39,37,0.0004665229353122413,0.0005391163867898285,1.0,3498.0,3498.0,38.0,0.003506459528580308,0.005200921557843685,1.0,184.0,184.0,38.0,0.00791352428495884,0.005637267604470253,1.0,56.0,56.0,31.0,0.001542498474009335,0.0015801673289388418,1.0,1057.0,1057.0,38.0,0.0009457823471166193,0.0009073334513232112,1.0,8407.8134765625,0.420390673828125
40,37,0.00039847398875281215,0.0003915434645023197,1.0,3498.0,3498.0,38.0,0.002169331070035696,0.002241044072434306,1.0,184.0,184.0,38.0,0.0070776124484837055,0.00619090348482132,1.0,56.0,56.0,30.0,0.0009995525470003486,0.0008046873263083398,1.0,1057.0,1057.0,38.0,0.0006819914560765028,0.0006769327446818352,1.0,8407.1826171875,0.42035913085937504
41,37,0.000430972344474867,0.0005513950018212199,1.0,3498.0,3498.0,38.0,0.0019864405039697886,0.0031926091760396957,1.0,184.0,184.0,38.0,0.00897342897951603,0.006884776055812836,1.0,56.0,56.0,31.0,0.0015426174504682422,0.001075670588761568,1.0,1057.0,1057.0,38.0,0.0008503799908794463,0.0008354755118489265,1.0,8406.5498046875,0.42032749023437505
42,37,0.0004822809714823961,0.0003658185014501214,1.0,3498.0,3498.0,38.0,0.0041342913173139095,0.0032817446626722813,1.0,184.0,184.0,38.0,0.00831351988017559,0.006470772437751293,1.0,56.0,56.0,30.0,0.0015336420619860291,0.0012990351533517241,1.0,1057.0,1057.0,38.0,0.0009422699804417789,0.0009456402622163296,1.0,8405.91796875,0.42029589843750004
43,37,0.00046657826169393957,0.0004008289542980492,1.0,3498.0,3498.0,38.0,0.0022757847327739,0.0020584838930517435,1.0,184.0,184.0,37.0,0.009759352542459965,0.008376006968319416,1.0,56.0,56.0,32.0,0.0017121043056249619,0.0013549129944294691,1.0,1057.0,1057.0,38.0,0.0009114621207118034,0.0009190934943035245,1.0,8405.2861328125,0.42026430664062503
44,37,0.00038834239239804447,0.0004036396858282387,1.0,3498.0,3498.0,38.0,0.0016721668653190136,0.001939675072208047,1.0,184.0,184.0,38.0,0.0052637155167758465,0.0040319375693798065,1.0,56.0,56.0,32.0,0.0011033349437639117,0.000767675053793937,1.0,1057.0,1057.0,38.0,0.0006559781031683087,0.0006521571194753051,1.0,8404.65234375,0.42023261718750005
45,37,0.00036006071604788303,0.00035348132951185107,1.0,3498.0,3498.0,38.0,0.0017830936703830957,0.0019407704239711165,1.0,184.0,184.0,37.0,0.006893115118145943,0.01644228771328926,1.0,56.0,56.0,30.0,0.0016785244224593043,0.0043311938643455505,1.0,1057.0,1057.0,38.0,0.0009664500830695033,0.0007816050783731043,1.0,8404.01953125,0.4202009765625
46,37,0.0005422740941867232,0.0004178740200586617,1.0,3498.0,3498.0,38.0,0.003345977747812867,0.0028501716442406178,1.0,184.0,184.0,38.0,0.005598603282123804,0.004143502097576857,1.0,56.0,56.0,32.0,0.0011938344687223434,0.001037116628140211,1.0,1057.0,1057.0,38.0,0.0008479851530864835,0.000852542114444077,1.0,8403.3876953125,0.42016938476562504
47,37,0.00040398677811026573,0.00032503323745913804,1.0,3498.0,3498.0,38.0,0.0016686930321156979,0.001481135142967105,1.0,184.0,184.0,37.0,0.003708480391651392,0.004092125222086906,1.0,56.0,56.0,33.0,0.000842422479763627,0.0007625214639119804,1.0,1057.0,1057.0,38.0,0.0005870020249858499,0.0005877582589164376,1.0,8402.7548828125,0.42013774414062505
48,37,0.0003861779987346381,0.0004755524278152734,1.0,3498.0,3498.0,38.0,0.001402088557370007,0.0021713387686759233,1.0,184.0,184.0,38.0,0.004105590283870697,0.0039918129332363605,1.0,56.0,56.0,33.0,0.0010416640434414148,0.00063751928973943,1.0,1057.0,1057.0,38.0,0.0006147723761387169,0.0006130941910669208,1.0,8402.1220703125,0.420106103515625
49,37,0.00031684161513112485,0.00029010348953306675,1.0,3498.0,3498.0,38.0,0.001746841357089579,0.0016269629122689366,1.0,184.0,184.0,38.0,0.00421353941783309,0.0035271041560918093,1.0,56.0,56.0,26.0,0.0008262760238721967,0.0007237744866870344,1.0,1057.0,1057.0,38.0,0.0005269629182294011,0.0005295230075716972,1.0,8401.4892578125,0.420074462890625
50,37,0.0003733877674676478,0.0003271665773354471,1.0,3498.0,3498.0,38.0,0.002022344619035721,0.0025503686629235744,1.0,184.0,184.0,38.0,0.004722242243587971,0.005004077218472958,1.0,56.0,56.0,30.0,0.0012901101727038622,0.000951499561779201,1.0,1057.0,1057.0,38.0,0.0006998653989285231,0.0006895336555317044,1.0,8400.85546875,0.4200427734375
