epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
27,74,0.00027161234174855053,0.0002733132569119334,1.0,1152.0,1152.0,25.0,0.001266053644940257,0.001011067652143538,1.0,65.0,65.0,22.0,0.008883573114871979,0.006367340683937073,1.0,17.0,17.0,10.0,0.000935013871639967,0.0006694459007121623,1.0,361.0,361.0,25.0,0.0005533689982257783,0.0005540762795135379,1.0,8398.267578125,0.41991337890625
28,49,0.0003731462638825178,0.00024378456873819232,1.0,2341.0,2341.0,50.0,0.0019153696484863758,0.001516068121418357,1.0,134.0,134.0,44.0,0.003886191640049219,0.00276675121858716,1.0,37.0,37.0,31.0,0.0007606844883412123,0.000557680323254317,1.0,688.0,688.0,50.0,0.0005616668495349586,0.0005616671987809241,1.0,8397.43359375,0.4198716796875
28,74,0.0005098337423987687,0.000254032522207126,1.0,1157.0,1157.0,25.0,0.004614849109202623,0.0034529378172010183,1.0,50.0,50.0,21.0,0.005526842549443245,0.006575310602784157,1.0,19.0,19.0,16.0,0.0023925912100821733,0.0021454403176903725,1.0,369.0,369.0,25.0,0.0011402976233512163,0.0011338534532114863,1.0,8397.0185546875,0.41985092773437505
29,49,0.0004033694858662784,0.0004615045036189258,1.0,2345.0,2345.0,50.0,0.0013875679578632116,0.0018960025627166033,1.0,123.0,123.0,48.0,0.0038781396578997374,0.004397559445351362,1.0,38.0,38.0,26.0,0.0008446641732007265,0.000789802405051887,1.0,694.0,694.0,50.0,0.0005781682557426393,0.0005781683139503002,1.0,8396.18359375,0.41980917968750003
29,74,0.00023562611022498459,0.0002205602067988366,1.0,1153.0,1153.0,25.0,0.0010591433383524418,0.0011180877918377519,1.0,61.0,61.0,23.0,0.0027593658305704594,0.0037171109579503536,1.0,18.0,18.0,14.0,0.00102194061037153,0.0012544767232611775,1.0,363.0,363.0,25.0,0.00047381987678818405,0.00047455652384087443,1.0,8395.767578125,0.41978837890625004
30,49,0.0011073454516008496,0.00027201423654332757,0.9995743036270142,2349.0,2349.0,50.0,0.004021794535219669,0.0014663628535345197,1.0,121.0,121.0,46.0,0.009679537266492844,0.0063110534101724625,1.0,33.0,33.0,25.0,0.0019464822253212333,0.0016947155818343163,1.0,697.0,697.0,50.0,0.0014887233264744282,0.0014887233264744282,0.9996874928474426,8394.939453125,0.41974697265625
30,74,0.00023992288333829492,0.00021443863806780428,1.0,1149.0,1149.0,25.0,0.0012294676853343844,0.0009816435631364584,1.0,63.0,63.0,23.0,0.007679545320570469,0.00807290431112051,1.0,23.0,23.0,16.0,0.001140356296673417,0.0011433932231739163,1.0,360.0,360.0,25.0,0.0005900156684219837,0.0005895207868888974,1.0,8394.521484375,0.41972607421875
31,49,0.00022310347412712872,0.0002874381607398391,1.0,2329.0,2329.0,50.0,0.0010050884447991848,0.0010751981753855944,1.0,122.0,122.0,46.0,0.0033976652193814516,0.003459849627688527,1.0,38.0,38.0,29.0,0.001393394428305328,0.0008269030367955565,1.0,711.0,711.0,50.0,0.0005506385932676494,0.0005506385932676494,1.0,8393.6884765625,0.41968442382812504
31,74,0.0006764401914551854,0.0003591999411582947,1.0,1169.0,1169.0,25.0,0.0030188634991645813,0.0024258815683424473,1.0,62.0,62.0,24.0,0.019979353994131088,0.010329741053283215,1.0,18.0,18.0,13.0,0.0016138349892571568,0.0012444150634109974,1.0,346.0,346.0,25.0,0.0011861209059134126,0.0011886792490258813,1.0,8393.2724609375,0.41966362304687505
32,49,0.0003119182656519115,0.00019347154011484236,1.0,2346.0,2346.0,50.0,0.0021629210095852613,0.002004228299483657,1.0,129.0,129.0,46.0,0.0028222601395100355,0.003243550658226013,1.0,40.0,40.0,29.0,0.0011058710515499115,0.0006581968045793474,1.0,685.0,685.0,50.0,0.000587871705647558,0.0005878715892322361,0.9999999403953552,8392.44140625,0.41962207031250004
